streetId,isOdd,from,until,zip
00002943,true,1,99,B7513DOA
00002943,false,2,100,B7513DOB
00002943,true,101,199,B7513DOC
00002943,false,102,200,B7513DOD
00002943,true,201,299,B7513DOE
00002943,false,202,300,B7513DOF
00002943,true,301,399,B7513DOG
00002943,false,302,400,B7513DOH
00002943,true,401,499,B7513DOI
00002943,false,402,500,B7513DOJ
00002943,true,501,599,B7513DOK
00002943,false,502,600,B7513DOL
00002943,true,601,699,B7513DOM
00002943,false,602,700,B7513DON
00002943,true,701,799,B7513DOO
00002943,false,702,800,B7513DOP
00002943,true,801,899,B7513DOQ
00002943,false,802,900,B7513DOR
00002943,true,901,999,B7513DOS
00002943,false,902,1000,B7513DOT
00002943,true,1001,1099,B7513DOU
00002943,false,1002,1100,B7513DOV
00002943,true,1101,1199,B7513DOW
00002943,false,1102,1200,B7513DOX
00002944,true,1,99,B7513DPA
00002944,false,2,100,B7513DPB
00002944,true,101,199,B7513DPC
00002944,false,102,200,B7513DPD
00002944,true,201,299,B7513DPE
00002944,false,202,300,B7513DPF
00002944,true,301,399,B7513DPG
00002944,false,302,400,B7513DPH
00002945,true,1,99,B7513DQA
00002945,false,2,100,B7513DQB
00002945,true,101,199,B7513DQC
00002945,false,102,200,B7513DQD
00002945,true,201,299,B7513DQE
00002945,false,202,300,B7513DQF
00002945,true,301,399,B7513DQG
00002945,false,302,400,B7513DQH
00002945,true,401,499,B7513DQI
00002945,false,402,500,B7513DQJ
00002945,true,501,599,B7513DQK
00002945,false,502,600,B7513DQL
00002945,true,601,699,B7513DQM
00002945,false,602,700,B7513DQN
00002945,true,701,799,B7513DQO
00002945,false,702,800,B7513DQP
00002945,true,801,899,B7513DQQ
00002945,false,802,900,B7513DQR
00002945,true,901,999,B7513DQS
00002945,false,902,1000,B7513DQT
00002945,true,1001,1099,B7513DQU
00002945,false,1002,1100,B7513DQV
00002945,true,1101,1199,B7513DQW
00002945,false,1102,1200,B7513DQX
00002945,true,1201,1299,B7513DQY
00002945,false,1202,1300,B7513DQZ
00002945,true,1301,1399,B7513DYA
00002945,false,1302,1400,B7513DYB
00002946,true,1,99,B7513DRA
00002946,false,2,100,B7513DRB
00002946,true,101,199,B7513DRC
00002946,false,102,200,B7513DRD
00002946,true,201,299,B7513DRE
00002946,false,202,300,B7513DRF
00002946,true,301,399,B7513DRG
00002946,false,302,400,B7513DRH
00002946,true,401,499,B7513DRI
00002946,false,402,500,B7513DRJ
00002946,true,501,599,B7513DRK
00002946,false,502,600,B7513DRL
00002946,true,601,699,B7513DRM
00002946,false,602,700,B7513DRN
00002946,true,701,799,B7513DRO
00002946,false,702,800,B7513DRP
00002946,true,801,899,B7513DRQ
00002946,false,802,900,B7513DRR
00002946,true,901,999,B7513DRS
00002946,false,902,1000,B7513DRT
00002946,true,1001,1099,B7513DRU
00002946,false,1002,1100,B7513DRV
00002946,true,1101,1199,B7513DRW
00002946,false,1102,1200,B7513DRX
00002947,true,1,99,B7513DSA
00002947,false,2,100,B7513DSB
00002947,true,101,199,B7513DSC
00002947,false,102,200,B7513DSD
00002947,true,201,299,B7513DSE
00002947,false,202,300,B7513DSF
00002947,true,301,399,B7513DSG
00002947,false,302,400,B7513DSH
00002948,true,1,99,B7513DTA
00002948,false,2,100,B7513DTB
00002948,true,101,199,B7513DTC
00002948,false,102,200,B7513DTD
00002948,true,201,299,B7513DTE
00002948,false,202,300,B7513DTF
00002948,true,301,399,B7513DTG
00002948,false,302,400,B7513DTH
00002948,true,401,499,B7513DTI
00002948,false,402,500,B7513DTJ
00002948,true,501,599,B7513DTK
00002948,false,502,600,B7513DTL
00002948,true,901,999,B7513EDA
00002948,false,902,1000,B7513EDB
00002948,true,1001,1099,B7513EDC
00002948,false,1002,1100,B7513EDD
00002948,true,1101,1199,B7513EDE
00002948,false,1102,1200,B7513EDF
00002949,true,1,99,B1846FKA
00002949,true,101,199,B1846FKB
00002949,true,201,299,B1846FKC
00002949,true,301,399,B1846FKD
00002949,true,401,499,B1846FKE
00002949,true,501,599,B1846FKF
00002949,true,601,699,B1846FKG
00002949,true,701,799,B1846FKH
00002949,true,801,899,B1846FKI
00002949,true,901,999,B1846FKJ
00002949,true,1001,1099,B1846FKK
00002949,true,1101,1199,B1846FKL
00002949,true,1201,1299,B1846FKM
00002949,true,1301,1399,B1846CVA
00002949,true,1401,1499,B1846CVB
00002949,true,1501,1599,B1846CWA
00002949,true,1601,1699,B1846CWB
00002949,true,1701,1799,B1846CWC
00002949,true,1801,1899,B1846CWD
00002950,true,1,99,B1846FJA
00002950,false,2,100,B1846FJB
00002950,true,101,199,B1846FJC
00002950,false,102,200,B1846FJD
00002950,true,201,299,B1846FJE
00002950,false,202,300,B1846FJF
00002950,true,301,399,B1846FJG
00002950,false,302,400,B1846FJH
00002950,true,401,499,B1846FJI
00002950,false,402,500,B1846FJJ
00002951,true,501,599,B1846EVA
00002951,false,502,600,B1846EVB
00002951,true,601,699,B1846EVC
00002951,false,602,700,B1846EVD
00002952,true,301,399,B1846DZA
00002952,false,302,400,B1846DZB
00002953,true,1,99,B1846DSA
00002953,false,2,100,B1846DSB
00002953,true,101,199,B1846DSC
00002953,false,102,200,B1846DSD
00002953,true,201,299,B1846DSE
00002953,false,202,300,B1846DSF
00002953,true,301,399,B1846DSG
00002953,false,302,400,B1846DSH
00002953,true,401,499,B1846DSI
00002953,false,402,500,B1846DSJ
00002953,true,501,599,B1846DSK
00002953,false,502,600,B1846DSL
00002953,true,601,699,B1846DSM
00002953,false,602,700,B1846DSN
00002953,true,701,799,B1846DSO
00002953,false,702,800,B1846DSP
00002953,true,801,899,B1846DSQ
00002953,false,802,900,B1846DSR
00002954,true,1201,1299,B1846EBA
00002954,false,1202,1300,B1846EBB
00002954,true,1301,1399,B1846EBC
00002954,false,1302,1400,B1846EBD
00002954,true,1401,1499,B1846EBE
00002954,false,1402,1500,B1846EBF
00002954,true,1501,1599,B1846EBG
00002954,false,1502,1600,B1846EBH
00002954,true,1601,1699,B1846EBI
00002954,false,1602,1700,B1846EBJ
00002954,true,1701,1799,B1846EBK
00002954,false,1702,1800,B1846EBL
00002954,true,1801,1899,B1846EBM
00002954,false,1802,1900,B1846EBN
00002955,true,1501,1599,B1846BZA
00002955,false,1502,1600,B1846BZB
00002955,true,1601,1699,B1846BZC
00002955,false,1602,1700,B1846BZD
00002955,true,1701,1799,B1846BZE
00002955,false,1702,1800,B1846BZF
00002955,true,1801,1899,B1846BZG
00002955,false,1802,1900,B1846BZH
00002956,true,1,99,B1846DGA
00002956,false,2,100,B1846DGB
00002956,true,101,199,B1846DGC
00002956,false,102,200,B1846DGD
00002956,true,201,299,B1846DGE
00002956,false,202,300,B1846DGF
00002956,true,301,399,B1846DGG
00002956,false,302,400,B1846DGH
00002956,true,401,499,B1846DGI
00002956,false,402,500,B1846DGJ
00002956,true,501,599,B1846DGK
00002956,false,502,600,B1846DGL
00002956,true,601,699,B1846DGM
00002956,false,602,700,B1846DGN
00002956,true,701,799,B1846DGO
00002956,false,702,800,B1846DGP
00002956,true,801,899,B1846DGQ
00002956,false,802,900,B1846DGR
00002956,true,901,999,B1846DGS
00002956,false,902,1000,B1846DGT
00002956,true,1001,1099,B1846DGU
00002956,false,1002,1100,B1846DGV
00002956,true,1101,1199,B1846DGW
00002956,false,1102,1200,B1846DGX
00002956,true,1201,1299,B1846DHA
00002956,false,1202,1300,B1846DHB
00002956,true,1301,1399,B1846DHC
00002956,false,1302,1400,B1846DHD
00002956,true,1401,1499,B1846DHE
00002956,false,1402,1500,B1846DHF
00002956,true,1501,1599,B1846DHG
00002956,false,1502,1600,B1846DHH
00002956,true,1601,1699,B1846DHI
00002956,false,1602,1700,B1846DHJ
00002956,true,1701,1799,B1846DHK
00002956,false,1702,1800,B1846DHL
00002956,true,1801,1899,B1846DIA
00002956,false,1802,1900,B1846DIB
00002957,true,101,199,B1846BEA
00002957,false,102,200,B1846BEB
00002957,true,201,299,B1846BEC
00002957,false,202,300,B1846BED
00002957,true,301,399,B1846BEE
00002957,false,302,400,B1846BEF
00002957,true,401,499,B1846BEG
00002957,false,402,500,B1846BEH
00002957,true,501,599,B1846BFA
00002957,false,502,600,B1846BFB
00002957,true,601,699,B1846BFC
00002957,false,602,700,B1846BFD
00002957,true,701,799,B1846BFE
00002957,false,702,800,B1846BFF
00002957,true,801,899,B1846BFG
00002957,false,802,900,B1846BFH
00002957,true,901,999,B1846BFI
00002957,false,902,1000,B1846BFJ
00002957,true,1001,1099,B1846BFK
00002957,false,1002,1100,B1846BFL
00002957,true,1101,1199,B1846BFM
00002957,false,1102,1200,B1846BFN
00002957,true,1201,1299,B1846BFO
00002957,false,1202,1300,B1846BFP
00002957,true,1301,1399,B1846BFQ
00002957,false,1302,1400,B1846BFR
00002957,true,1401,1499,B1846BFS
00002957,false,1402,1500,B1846BFT
00002957,true,1501,1599,B1846BFU
00002957,false,1502,1600,B1846BFV
00002957,true,1601,1699,B1846BFW
00002957,false,1602,1700,B1846BFX
00002957,true,1701,1799,B1846BFY
00002957,false,1702,1800,B1846BFZ
00002957,true,1801,1899,B1846BGA
00002957,false,1802,1900,B1846BGB
00002958,true,401,499,B1846CFA
00002958,false,402,500,B1846CFB
00002959,true,701,799,B1846CEA
00002959,false,702,800,B1846CEB
00002959,true,801,899,B1846CEC
00002959,false,802,900,B1846CED
00002959,true,901,999,B1846CEE
00002959,false,902,1000,B1846CEF
00002959,true,1001,1099,B1846CEG
00002959,false,1002,1100,B1846CEH
00002959,true,1101,1199,B1846CEI
00002959,false,1102,1200,B1846CEJ
00002959,true,1201,1299,B1846CEK
00002959,false,1202,1300,B1846CEL
00002959,true,1301,1399,B1846CEM
00002959,false,1302,1400,B1846CEN
00002959,true,1401,1499,B1846CEO
00002959,false,1402,1500,B1846CEP
00002959,true,1501,1599,B1846CEQ
00002959,false,1502,1600,B1846CER
00002959,true,1601,1699,B1846CES
00002959,false,1602,1700,B1846CET
00002959,true,1701,1799,B1846CEU
00002959,false,1702,1800,B1846CEV
00002959,true,1801,1899,B1846CEW
00002959,false,1802,1900,B1846CEX
00002960,true,801,899,B1846EHA
00002960,false,802,900,B1846EHB
00002961,true,301,399,B1846BXA
00002961,false,302,400,B1846BXB
00002961,true,401,499,B1846BXC
00002961,false,402,500,B1846BXD
00002961,true,501,599,B1846BXE
00002961,false,502,600,B1846BXF
00002961,true,601,699,B1846BXG
00002961,false,602,700,B1846BXH
00002962,true,1701,1799,B1846BOA
00002962,false,1702,1800,B1846BOB
00002962,true,1801,1899,B1846BOC
00002962,false,1802,1900,B1846BOD
00002963,true,1801,1899,B1846BPA
00002963,false,1802,1900,B1846BPB
00002964,true,101,199,B1846CLA
00002964,false,102,200,B1846CLB
00002964,true,201,299,B1846CLC
00002964,false,202,300,B1846CLD
00002965,true,1,99,B1846DPA
00002965,false,2,100,B1846DPB
00002965,true,101,199,B1846DPC
00002965,false,102,200,B1846DPD
00002965,true,201,299,B1846DPE
00002965,false,202,300,B1846DPF
00002965,true,301,399,B1846DPG
00002965,false,302,400,B1846DPH
00002965,true,401,499,B1846DPI
00002965,false,402,500,B1846DPJ
00002965,true,501,599,B1846DPK
00002965,false,502,600,B1846DPL
00002965,true,601,699,B1846DPM
00002965,false,602,700,B1846DPN
00002965,true,701,799,B1846DPO
00002965,false,702,800,B1846DPP
00002965,true,801,899,B1846DPQ
00002965,false,802,900,B1846DPR
00002965,true,901,999,B1846DPS
00002965,false,902,1000,B1846DPT
00002965,true,1001,1099,B1846DQA
00002965,false,1002,1100,B1846DQB
00002965,true,1101,1199,B1846DQC
00002965,false,1102,1200,B1846DQD
00002965,true,1201,1299,B1846DQE
00002965,false,1202,1300,B1846DQF
00002965,true,1301,1399,B1846DQG
00002965,false,1302,1400,B1846DQH
00002965,true,1401,1499,B1846DQI
00002965,false,1402,1500,B1846DQJ
00002965,true,1501,1599,B1846DQK
00002965,false,1502,1600,B1846DQL
00002965,true,1601,1699,B1846DQM
00002965,false,1602,1700,B1846DQN
00002965,true,1701,1799,B1846DQO
00002965,false,1702,1800,B1846DQP
00002965,true,1801,1899,B1846DQQ
00002965,false,1802,1900,B1846DQR
00002966,true,501,599,B1846ANA
00002966,false,502,600,B1846ANB
00002967,true,301,399,B1846AFA
00002967,false,302,400,B1846AFB
00002967,true,401,499,B1846AFC
00002967,false,402,500,B1846AFD
00002967,true,501,599,B1846AFE
00002967,false,502,600,B1846AFF
00002967,true,601,699,B1846AFG
00002967,false,602,700,B1846AFH
00002967,true,701,799,B1846AFI
00002967,false,702,800,B1846AFJ
00002967,true,801,899,B1846AFK
00002967,false,802,900,B1846AFL
00002967,true,901,999,B1846AFM
00002967,false,902,1000,B1846AFN
00002967,true,1001,1099,B1846AFO
00002967,false,1002,1100,B1846AFP
00002967,true,1101,1199,B1846AFQ
00002967,false,1102,1200,B1846AFR
00002967,true,1201,1299,B1846AFS
00002967,false,1202,1300,B1846AFT
00002967,true,1301,1399,B1846AFU
00002967,false,1302,1400,B1846AFV
00002967,true,1401,1499,B1846AFW
00002967,false,1402,1500,B1846AFX
00002968,true,901,999,B1846EQA
00002968,false,902,1000,B1846EQB
00002968,true,1001,1099,B1846EQC
00002968,false,1002,1100,B1846EQD
00002968,true,1101,1199,B1846EQE
00002968,false,1102,1200,B1846EQF
00002968,true,1201,1299,B1846EQG
00002968,false,1202,1300,B1846EQH
00002968,true,1301,1399,B1846EQI
00002968,false,1302,1400,B1846EQJ
00002968,true,1401,1499,B1846EQK
00002968,false,1402,1500,B1846EQL
00002968,true,1501,1599,B1846EQM
00002968,false,1502,1600,B1846EQN
00002968,true,1601,1699,B1846EQO
00002968,false,1602,1700,B1846EQP
00002968,true,1701,1799,B1846EQQ
00002968,false,1702,1800,B1846EQR
00002968,true,1801,1899,B1846EQS
00002968,false,1802,1900,B1846EQT
00002969,true,1,99,B1846AIA
00002969,false,2,100,B1846AIB
00002969,true,101,199,B1846AIC
00002969,false,102,200,B1846AID
00002969,true,201,299,B1846AIE
00002969,false,202,300,B1846AIF
00002970,true,301,399,B1846FBA
00002970,false,302,400,B1846FBB
00002970,true,401,499,B1846FBC
00002970,false,402,500,B1846FBD
00002970,true,501,599,B1846FBE
00002970,false,502,600,B1846FBF
00002970,true,601,699,B1846FBG
00002970,false,602,700,B1846FBH
00002970,true,701,799,B1846FBI
00002970,false,702,800,B1846FBJ
00002970,true,801,899,B1846FBK
00002970,false,802,900,B1846FBL
00002970,true,901,999,B1846FBM
00002970,false,902,1000,B1846FBN
00002970,true,1001,1099,B1846FBO
00002970,false,1002,1100,B1846FBP
00002970,true,1101,1199,B1846FBQ
00002970,false,1102,1200,B1846FBR
00002970,true,1201,1299,B1846FBS
00002970,false,1202,1300,B1846FBT
00002970,true,1301,1399,B1846FBU
00002970,false,1302,1400,B1846FBV
00002970,true,1401,1499,B1846FBW
00002970,false,1402,1500,B1846FBX
00002970,true,1501,1599,B1846FBY
00002970,false,1502,1600,B1846FBZ
00002970,true,1601,1699,B1846FCA
00002970,false,1602,1700,B1846FCB
00002970,true,1701,1799,B1846FCC
00002970,false,1702,1800,B1846FCD
00002970,true,1801,1899,B1846FCE
00002970,false,1802,1900,B1846FCF
00002971,true,1,99,B1846EFA
00002971,false,2,100,B1846EFB
00002971,true,101,199,B1846EFC
00002971,false,102,200,B1846EFD
00002971,true,201,299,B1846EFE
00002971,false,202,300,B1846EFF
00002971,true,301,399,B1846EFG
00002971,false,302,400,B1846EFH
00002971,true,401,499,B1846EFI
00002971,false,402,500,B1846EFJ
00002971,true,501,599,B1846EFK
00002971,false,502,600,B1846EFL
00002971,true,601,699,B1846EFM
00002971,false,602,700,B1846EFN
00002971,true,701,799,B1846EGA
00002971,false,702,800,B1846EGB
00002971,true,801,899,B1846EGC
00002971,false,802,900,B1846EGD
00002971,true,901,999,B1846EGE
00002971,false,902,1000,B1846EGF
00002971,true,1001,1099,B1846EGG
00002971,false,1002,1100,B1846EGH
00002971,true,1101,1199,B1846EGI
00002971,false,1102,1200,B1846EGJ
00002971,true,1201,1299,B1846EGK
00002971,false,1202,1300,B1846EGL
00002971,true,1301,1399,B1846EGM
00002971,false,1302,1400,B1846EGN
00002971,true,1401,1499,B1846EGO
00002971,false,1402,1500,B1846EGP
00002971,true,1501,1599,B1846EGQ
00002971,false,1502,1600,B1846EGR
00002971,true,1601,1699,B1846EGS
00002971,false,1602,1700,B1846EGT
00002971,true,1701,1799,B1846EGU
00002971,false,1702,1800,B1846EGV
00002971,true,1801,1899,B1846EGW
00002971,false,1802,1900,B1846EGX
00002972,true,501,599,B1846ETA
00002972,false,502,600,B1846ETB
00002972,true,601,699,B1846ETC
00002972,false,602,700,B1846ETD
00002972,true,701,799,B1846ETE
00002972,false,702,800,B1846ETF
00002972,true,801,899,B1846ETG
00002972,false,802,900,B1846ETH
00002972,true,901,999,B1846ETI
00002972,false,902,1000,B1846ETJ
00002972,true,1001,1099,B1846ETK
00002972,false,1002,1100,B1846ETL
00002972,true,1101,1199,B1846ETM
00002972,false,1102,1200,B1846ETN
00002972,true,1201,1299,B1846ETO
00002972,false,1202,1300,B1846ETP
00002972,true,1301,1399,B1846ETQ
00002972,false,1302,1400,B1846ETR
00002972,true,1401,1499,B1846ETS
00002972,false,1402,1500,B1846ETT
00002972,true,1501,1599,B1846ETU
00002972,false,1502,1600,B1846ETV
00002972,true,1601,1699,B1846ETW
00002972,false,1602,1700,B1846ETX
00002972,true,1701,1799,B1846ETY
00002972,false,1702,1800,B1846ETZ
00002972,true,1801,1899,B1846EUA
00002972,false,1802,1900,B1846EUB
00002973,true,1,99,B1846DUA
00002973,false,2,100,B1846DUB
00002973,true,101,199,B1846DUC
00002973,false,102,200,B1846DUD
00002973,true,201,299,B1846DUE
00002973,false,202,300,B1846DUF
00002973,true,301,399,B1846DUG
00002973,false,302,400,B1846DUH
00002973,true,401,499,B1846DUI
00002973,false,402,500,B1846DUJ
00002973,true,501,599,B1846DUK
00002973,false,502,600,B1846DUL
00002973,true,601,699,B1846DUM
00002973,false,602,700,B1846DUN
00002973,true,701,799,B1846DUO
00002973,false,702,800,B1846DUP
00002973,true,801,899,B1846DUQ
00002973,false,802,900,B1846DUR
00002973,true,901,999,B1846DVA
00002973,false,902,1000,B1846DVB
00002973,true,1001,1099,B1846DVC
00002973,false,1002,1100,B1846DVD
00002973,true,1101,1199,B1846DVE
00002973,false,1102,1200,B1846DVF
00002973,true,1201,1299,B1846DVG
00002973,false,1202,1300,B1846DVH
00002973,true,1301,1399,B1846DVI
00002973,false,1302,1400,B1846DVJ
00002974,true,1,99,B1846DFA
00002974,false,2,100,B1846DFB
00002975,true,801,899,B1846BMA
00002975,false,802,900,B1846BMB
00002975,true,901,999,B1846BMC
00002975,false,902,1000,B1846BMD
00002975,true,1001,1099,B1846BME
00002975,false,1002,1100,B1846BMF
00002975,true,1101,1199,B1846BMG
00002975,false,1102,1200,B1846BMH
00002975,true,1201,1299,B1846BMI
00002975,false,1202,1300,B1846BMJ
00002975,true,1301,1399,B1846BMK
00002975,false,1302,1400,B1846BML
00002975,true,1401,1499,B1846BMM
00002975,false,1402,1500,B1846BMN
00002976,true,1,99,B1846DBA
00002976,false,2,100,B1846DBB
00002977,true,1,99,B1846CNA
00002977,false,2,100,B1846CNB
00002977,true,101,199,B1846CNC
00002977,false,102,200,B1846CND
00002977,true,201,299,B1846COA
00002977,false,202,300,B1846COB
00002977,true,301,399,B1846COC
00002977,false,302,400,B1846COD
00002977,true,401,499,B1846COE
00002977,false,402,500,B1846COF
00002977,true,501,599,B1846COI
00002977,false,502,600,B1846COJ
00002977,true,601,699,B1846COK
00002977,false,602,700,B1846COL
00002977,true,701,799,B1846COM
00002977,false,702,800,B1846CON
00002977,true,801,899,B1846COO
00002977,false,802,900,B1846COP
00002977,true,901,999,B1846COQ
00002977,false,902,1000,B1846COR
00002977,true,1001,1099,B1846COS
00002977,false,1002,1100,B1846COT
00002977,true,1101,1199,B1846COU
00002977,false,1102,1200,B1846COV
00002977,true,1201,1299,B1846COW
00002977,false,1202,1300,B1846COX
00002977,true,1301,1399,B1846COY
00002977,false,1302,1400,B1846COZ
00002977,true,1401,1499,B1846CPC
00002977,false,1402,1500,B1846CPD
00002977,true,1501,1599,B1846CPE
00002977,false,1502,1600,B1846CPF
00002977,true,1601,1699,B1846CPG
00002977,false,1602,1700,B1846CPH
00002977,true,1701,1799,B1846CPI
00002977,false,1702,1800,B1846CPJ
00002977,true,1801,1899,B1846CPK
00002977,false,1802,1900,B1846CPL
00002978,true,1,99,B1846ERA
00002978,false,2,100,B1846ERB
00002978,true,101,199,B1846ERC
00002978,false,102,200,B1846ERD
00002978,true,201,299,B1846ERE
00002978,false,202,300,B1846ERF
00002978,true,301,399,B1846ERG
00002978,false,302,400,B1846ERH
00002978,true,401,499,B1846ERI
00002978,false,402,500,B1846ERJ
00002978,true,501,599,B1846ESA
00002978,false,502,600,B1846ESB
00002978,true,601,699,B1846ESC
00002978,false,602,700,B1846ESD
00002978,true,701,799,B1846ESE
00002978,false,702,800,B1846ESF
00002978,true,801,899,B1846ESG
00002978,false,802,900,B1846ESH
00002979,true,101,199,B1846AUA
00002979,false,102,200,B1846AUB
00002979,true,201,299,B1846AUC
00002979,false,202,300,B1846AUD
00002980,true,1,99,B1846ATA
00002980,false,2,100,B1846ATB
00002980,true,101,199,B1846ATC
00002980,false,102,200,B1846ATD
00002980,true,201,299,B1846ATE
00002980,false,202,300,B1846ATF
00002980,true,301,399,B1846ATG
00002980,false,302,400,B1846ATH
00002980,true,401,499,B1846ATI
00002980,false,402,500,B1846ATJ
00002980,true,501,599,B1846ATK
00002980,false,502,600,B1846ATL
00002980,true,601,699,B1846ATM
00002980,false,602,700,B1846ATN
00002980,true,701,799,B1846ATO
00002980,false,702,800,B1846ATP
00002980,true,801,899,B1846ATQ
00002980,false,802,900,B1846ATR
00002980,true,901,999,B1846ATS
00002980,false,902,1000,B1846ATT
00002981,true,101,199,B1846DCA
00002981,false,102,200,B1846DCB
00002981,true,201,299,B1846DCC
00002981,false,202,300,B1846DCD
00002981,true,301,399,B1846DCE
00002981,false,302,400,B1846DCF
00002981,true,401,499,B1846DCG
00002981,false,402,500,B1846DCH
00002981,true,501,599,B1846DCI
00002981,false,502,600,B1846DCJ
00002981,true,601,699,B1846DCK
00002981,false,602,700,B1846DCL
00002981,true,701,799,B1846DCM
00002981,false,702,800,B1846DCN
00002981,true,801,899,B1846DCO
00002981,false,802,900,B1846DCP
00002981,true,1301,1399,B1846DDA
00002981,false,1302,1400,B1846DDB
00002981,true,1401,1499,B1846DDC
00002981,false,1402,1500,B1846DDD
00002981,true,1501,1599,B1846DDE
00002981,false,1502,1600,B1846DDF
00002981,true,1601,1699,B1846DDG
00002981,false,1602,1700,B1846DDH
00002981,true,1701,1799,B1846DEA
00002981,false,1702,1800,B1846DEB
00002981,true,1801,1899,B1846DEC
00002981,false,1802,1900,B1846DED
00002982,true,1101,1199,B1846DYA
00002982,false,1102,1200,B1846DYB
00002982,true,1201,1299,B1846DYC
00002982,false,1202,1300,B1846DYD
00002983,true,1801,1899,B1846AWA
00002983,false,1802,1900,B1846AWB
00002984,true,701,799,B1846DNA
00002984,false,702,800,B1846DNB
00002985,false,302,400,B1846FFB
00002985,false,402,500,B1846FFD
00002985,false,502,600,B1846FFF
00002985,false,602,700,B1846FFH
00002985,false,702,800,B1846FFJ
00002985,false,802,900,B1846FFL
00002985,false,902,1000,B1846FFN
00002985,false,1002,1100,B1846FFP
00002985,false,1102,1200,B1846FFR
00002985,false,1202,1300,B1846FFT
00002985,false,1302,1400,B1846FFV
00002985,false,1402,1500,B1846FFX
00002985,false,1502,1600,B1846FFZ
00002985,false,1602,1700,B1846FGB
00002985,false,1702,1800,B1846FGD
00002985,false,1802,1900,B1846FGF
00002986,true,1,99,B1846AXA
00002986,false,2,100,B1846AXB
00002986,true,101,199,B1846AYA
00002986,false,102,200,B1846AYB
00002986,true,201,299,B1846AYC
00002986,false,202,300,B1846AYD
00002986,true,301,399,B1846AYE
00002986,false,302,400,B1846AYF
00002986,true,401,499,B1846AYG
00002986,false,402,500,B1846AYH
00002986,true,501,599,B1846AYI
00002986,false,502,600,B1846AYJ
00002986,true,601,699,B1846AYK
00002986,false,602,700,B1846AYL
00002986,true,701,799,B1846AYM
00002986,false,702,800,B1846AYN
00002986,true,801,899,B1846AZA
00002986,false,802,900,B1846AZB
00002986,true,901,999,B1846AZC
00002986,false,902,1000,B1846AZD
00002986,true,1001,1099,B1846AZE
00002986,false,1002,1100,B1846AZF
00002986,true,1101,1199,B1846AZG
00002986,false,1102,1200,B1846AZH
00002986,true,1201,1299,B1846AZI
00002986,false,1202,1300,B1846AZJ
00002986,true,1301,1399,B1846AZK
00002986,false,1302,1400,B1846AZL
00002986,true,1401,1499,B1846AZM
00002986,false,1402,1500,B1846AZN
00002986,true,1501,1599,B1846AZO
00002986,false,1502,1600,B1846AZP
00002986,true,1601,1699,B1846AZQ
00002986,false,1602,1700,B1846AZR
00002986,true,1701,1799,B1846AZS
00002986,false,1702,1800,B1846AZT
00002986,true,1801,1899,B1846AZU
00002986,false,1802,1900,B1846AZV
00002987,true,1501,1599,B1846BQA
00002987,false,1502,1600,B1846BQB
00002987,true,1601,1699,B1846BQC
00002987,false,1602,1700,B1846BQD
00002987,true,1701,1799,B1846BQE
00002987,false,1702,1800,B1846BQF
00002988,true,1,99,B1846APA
00002988,false,2,100,B1846APB
00002988,true,101,199,B1846APC
00002988,false,102,200,B1846APD
00002988,true,201,299,B1846APE
00002988,false,202,300,B1846APF
00002988,true,301,399,B1846APG
00002988,false,302,400,B1846APH
00002988,true,401,499,B1846API
00002988,false,402,500,B1846APJ
00002988,true,501,599,B1846APK
00002988,false,502,600,B1846APL
00002988,true,601,699,B1846APM
00002988,false,602,700,B1846APN
00002988,true,701,799,B1846APO
00002988,false,702,800,B1846APP
00002988,true,801,899,B1846APQ
00002988,false,802,900,B1846APR
00002988,true,901,999,B1846APS
00002988,false,902,1000,B1846APT
00002988,true,1001,1099,B1846APU
00002988,false,1002,1100,B1846APV
00002988,true,1101,1199,B1846AQA
00002988,false,1102,1200,B1846AQB
00002988,true,1201,1299,B1846AQC
00002988,false,1202,1300,B1846AQD
00002988,true,1301,1399,B1846AQE
00002988,false,1302,1400,B1846AQF
00002988,true,1401,1499,B1846AQG
00002988,false,1402,1500,B1846AQH
00002988,true,1501,1599,B1846AQI
00002988,false,1502,1600,B1846AQJ
00002988,true,1601,1699,B1846AQK
00002988,false,1602,1700,B1846AQL
00002988,true,1701,1799,B1846AQM
00002988,false,1702,1800,B1846AQN
00002989,true,1,99,B1846CUA
00002989,true,101,199,B1846CUB
00002989,true,201,299,B1846CUC
00002989,true,301,399,B1846CUD
00002989,true,401,499,B1846CUE
00002989,true,501,599,B1846CUF
00002989,true,601,699,B1846CUG
00002989,true,701,799,B1846CUH
00002989,true,801,899,B1846CUI
00002989,true,901,999,B1846CUJ
00002989,true,1001,1099,B1846CUK
00002989,true,1101,1199,B1846CUL
00002989,true,1201,1299,B1846CUM
00002990,true,1,99,B1846AOA
00002990,false,2,100,B1846AOB
00002990,true,101,199,B1846AOC
00002990,false,102,200,B1846AOD
00002990,true,201,299,B1846AOE
00002990,false,202,300,B1846AOF
00002990,true,301,399,B1846AOG
00002990,false,302,400,B1846AOH
00002990,true,401,499,B1846AOI
00002990,false,402,500,B1846AOJ
00002990,true,501,599,B1846AOK
00002990,false,502,600,B1846AOL
00002990,true,601,699,B1846AOM
00002990,false,602,700,B1846AON
00002990,true,701,799,B1846AOO
00002990,false,702,800,B1846AOP
00002990,true,801,899,B1846AOQ
00002990,false,802,900,B1846AOR
00002990,true,901,999,B1846AOS
