id,type,name,localityId
0002304,Calle,Calle Godoy Cruz,0001369
0002305,Pasaje,Calle Prof del Castillo,0001369
0002306,Pasaje,Calle S/C,0001485
0002307,Calle,Calle Provincia de Jujuy,0001369
0002308,Pasaje,Calle La Rioja,0000742
0002309,Pasaje,Calle Comunal 6,0000498
0002310,Calle,Pasaje Roma,0001369
0002311,Calle,Calle Dalmacio Quiles,0000113
0002312,Pasaje,Avenida Ramon Paz Posse,0001157
0002313,Calle,Pasaje Manuel Garcia Morente,0001369
0002314,Calle,Calle Isabel la Catolica,0001369
0002315,Pasaje,Calle Gral Manuel Belgrano,0001157
0002316,Calle,Calle Riobamba,0001449
0002317,Calle,Calle Cnel Zelaya,0001369
0002318,Pasaje,Avenida Santo Cristo,0001157
0002319,Pasaje,Avenida Pte J D Peron,0000911
0002320,Pasaje,Calle Salas y Valdez,0001369
0002321,Avenida,Pasaje Jose Cabrera,0001369
0002322,Calle,Calle Jujuy,0001413
0002323,Pasaje,Calle Santa Fe,0001413
0002324,Calle,Pasaje Miguel Diaz,0001369
0002325,Calle,Calle La Paz,0001413
0002326,Ruta Provincial,Pasaje Canal de Beagle,0001369
0002327,Calle,Calle Reyes Catolicos,0001157
0002328,Calle,Pasaje Esteban de Luca,0001369
0002329,Calle,Calle Azcuenaga,0001615
0002330,Ruta Provincial,Calle Dr Manuel Belgrano,0000863
0002331,Calle,Avenida Mitre,0001620
0002332,Calle,Calle San Juan,0000707
0002333,Pasaje,Calle Alfonsina Storni,0000857
0002334,Pasaje,Calle Independencia,0000225
0002335,Calle,Calle Bernardino Rivadavia,0001620
0002336,Pasaje,Calle Ginebra,0001449
0002337,Calle,Calle Anacleto Tobar,0001369
0002338,Calle,Calle Republica,0000449
0002339,Calle,Pasaje Pje 12 B Noroeste,0001369
0002340,Pasaje,Calle A Lincoln,0001369
0002341,Calle,Calle Eudoro Araoz,0001369
0002342,Calle,Calle Cabildo,0001266
0002343,Calle,Ruta Provincial Rp 308,0001323
0002344,Calle,Calle 25 de Mayo,0000449
0002345,Calle,Calle Chile,0001413
0002346,Calle,Calle Provincia de Chubut,0001369
0002347,Calle,Ruta Provincial Rp 332,0000899
0002348,Calle,Pasaje Pje 9,0001369
0002349,Calle,Calle 25 de Mayo,0000607
0002350,Calle,Pasaje J de Garay,0001369
0002351,Calle,Calle Roca,0000449
0002352,Calle,Calle Lamadrid,0000708
0002353,Calle,Calle Dr Nicolas Avellaneda,0000707
0002354,Calle,Pasaje Lola Mora,0001461
0002355,Calle,Pasaje Pareda,0000857
0002356,Pasaje,Calle San Martin,0001455
0002357,Calle,Pasaje Antonio de Aragon,0001369
0002358,Pasaje,Diagonal Diag 70 no,0001369
0002359,Calle,Calle Juan Domingo Peron,0001637
0002360,Calle,Calle Muñecas,0000081
0002361,Calle,Calle Alte G Brown,0001637
0002362,Calle,Calle 24 de Septiembre,0000082
0002363,Calle,Calle 9 de Julio,0000787
0002364,Calle,Calle Pedro N Berreta,0001369
0002365,Calle,Avenida 25 de Mayo,0001620
0002366,Calle,Calle Dean Funes,0001369
0002367,Pasaje,Calle Buenos Aires,0001111
0002368,Calle,Calle Caseros,0001615
0002369,Calle,Calle Corrientes,0001516
0002370,Calle,Calle España,0000708
0002371,Calle,Calle Boedo,0001413
0002372,Calle,Calle Avellaneda,0001266
0002373,Pasaje,Calle Isabel Belmont,0001637
0002374,Ruta Provincial,Pasaje Pje 49 Suroeste,0001369
0002375,Calle,Calle Cacique Tupac Amaru,0001455
0002376,Calle,Pasaje Gramajo,0001413
0002377,Calle,Calle Fray Sta Maria de Oro,0001369
0002378,Calle,Pasaje Pje 47 Suroeste,0001369
0002379,Ruta Provincial,Pasaje Amadeo Rizatto,0001369
0002380,Avenida,Calle Constantino Iosa,0001615
0002381,Calle,Pasaje Provincia de Santa Cruz,0001369
0002382,Calle,Pasaje Roman Figueroa,0001369
0002383,Pasaje,Calle Fray Manuel Perez,0001157
0002384,Calle,Calle Mameren,0001369
0002385,Avenida,Pasaje Alfredo Guzman,0000225
0002386,Calle,Calle Luis F Nougues,0001369
0002387,Pasaje,Calle San Salvador,0001369
0002388,Calle,Pasaje Lola Mora,0000760
0002389,Calle,Calle 24 de Septiembre,0000113
0002390,Pasaje,Calle 1,0000857
0002391,Calle,Pasaje Renteria,0001369
0002392,Pasaje,Pasaje Lourdes,0000760
0002393,Pasaje,Pasaje Libertad,0001637
0002394,Calle,Avenida Irineo Leguizamo,0001369
0002395,Calle,Calle Marapac,0001637
