id,tipo,nombre,localidadId,localidad,cpa
bb7ee6e8-bb3b-47c3-ad30-01fa7f4a4588,Calle,Tanti,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,B1786ASA
f3dec31a-2d87-4bfb-9fca-4b6afc8e4c05,Calle,Treinta y Tres Orientales,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
9c5304bc-a19d-43ce-8070-d9fa48a33252,Calle,Urien,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
139c4ae1-faa1-4542-88bc-96cdb58b9620,Calle,Alberdi,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
af671af0-34ed-4de8-a514-7e19a3cd785b,Calle,Almafuerte,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
6c1bf8a0-af04-4bd2-a832-384aff3e26d7,Calle,Antonio G Rodriguez,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
ca2751b4-b6bd-4877-bbbd-bb2f7a1beb3f,Calle,Antonio M Islas,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
6ce72b48-bd29-48a3-a368-3e771fedaa60,Avenida,Av 104,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
2bf1889a-6098-4c50-997b-3db2fff9a613,Avenida,Av 204,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
050ad8af-1d72-4fd0-b7fc-d1274d23aa7f,Avda,Circunvalacion B Balmarrosa,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
f5ea8d29-85e7-4549-a8b6-5e7e67a4aa16,Avenida,B Valmarrosa,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
0a11b672-56d8-4360-849c-defd39243413,Calle,Bombero Pedro Sibona,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
bc493532-61e7-4044-b7ee-be59f796d314,Calle,C Gardel,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
b22f6ebe-4ab3-42a5-883c-347fa160f6cb,Calle,1,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
0dcf83e9-bec6-4479-9719-560bc16e8aca,Calle,10,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
d71b53dd-e44b-41fc-b318-e938db7761f5,Calle,101,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
00bed7d0-f1d9-4fa5-86df-5c4cb7d79c09,Calle,102,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
824e7e49-376e-4498-86b9-2347e64dd98c,Calle,103,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
f659381b-2d53-4b1e-8f8a-f8e469a6ae04,Calle,11,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
9e79dcf7-793d-4ed9-8d37-69b190440b7b,Calle,12,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
fda0e1e7-b170-4a5d-8842-dd77c1c78eae,Calle,13,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
