id,name,zip,state
16416,La Lucila,S3072XAC,Santa Fé
16417,La Marina,S2341XAC,Santa Fé
16418,La Merced,S2173XAB,Santa Fé
16419,La Morocha,S2613XAA,Santa Fé
16420,La Noria,S3001XAJ,Santa Fé
16421,La Oriental,S3054XAG,Santa Fé
16422,La Orilla,S3080XAC,Santa Fé
16423,La Othila,S2115XAA,Santa Fé
16425,La Picasa,S6036XAA,Santa Fé
16426,La Polvareda,S3074XAE,Santa Fé
16427,La Potasa,S3563XAC,Santa Fé
16428,La Reserva,S3581XAD,Santa Fé
16429,La Rosa,S3042XAD,Santa Fé
16432,La Sarita,S3563XAF,Santa Fé
16433,La Sarnosa,S3057XAF,Santa Fé
16434,La Selva,S3551XAG,Santa Fé
16435,La Sementera,S3038XAA,Santa Fé
16436,La Vanguardia,S3561XAE,Santa Fé
16437,La Verde,S3076XAA,Santa Fé
16438,La Viuda,S2183XAA,Santa Fé
16439,La Zulema,S3551XAH,Santa Fé
16442,Laguna Verde,S3076XAB,Santa Fé
16445,Larguia,S2144XAC,Santa Fé
16446,Larrechea,S3080XAD,Santa Fé
16447,Las Anintas,S3560XAD,Santa Fé
16448,Las Arenas,S3060XAM,Santa Fé
16449,Las Avispas,S3074XAD,Santa Fé
16451,Las Cañas,S3046XAA,Santa Fé
16452,Las Catalinas,S3560XAE,Santa Fé
16453,Las Chuñas,S3061XAH,Santa Fé
16454,Las Delicias,S3551XAI,Santa Fé
16455,Las Dos Angelitas,S6106XAG,Santa Fé
16456,Las Encadenadas,S2607XAC,Santa Fé
16457,Las Garsitas,S3560XAH,Santa Fé
16459,Las Higueritas,S3013XAC,Santa Fé
16460,Las Liebres,S2520XAD,Santa Fé
16461,Las Palmas,S3555XAA,Santa Fé
16462,Las Palmeras,S2326XAD,Santa Fé
16465,Las Quintas,S2200XAB,Santa Fé
16467,Las Siete Provincias,S3575XAC,Santa Fé
16469,Las Tres Marias,S3046XAB,Santa Fé
16470,Las Trojas,S2500XAB,Santa Fé
16472,Lassaga,S3036XAC,Santa Fé
16473,Lazzarino,S6103XAD,Santa Fé
16475,Liceo Aeronautico Militar,S2132XAA,Santa Fé
16476,Links,S2132XAB,Santa Fé
16480,Loma Verde,S2117XAA,Santa Fé
16482,Los Amores,S3551XAT,Santa Fé
16483,Los Arcos,S2720XAB,Santa Fé
16484,Los Cardenales,S3005XAD,Santa Fé
16486,Los Cerrillos,S3001XAK,Santa Fé
16487,Los Charabones,S3060XAK,Santa Fé
16488,Los Claros,S3551XAC,Santa Fé
16489,Los Corralitos,S3051XAB,Santa Fé
16490,Los Cuervos,S3555XAD,Santa Fé
16491,Los Galpones,S3050XAC,Santa Fé
16492,Los Hornos,S3021XAB,Santa Fé
16493,Los Lapachos,S3575XAD,Santa Fé
16495,Los Leones,S2146XAA,Santa Fé
16497,Los Molles,S3070XAB,Santa Fé
16498,Los Muchachos,S2105XAB,Santa Fé
16500,Los Olivos,S3046XAO,Santa Fé
16501,Los Osos,S3051XAC,Santa Fé
16502,Los Palmares,S3057XAG,Santa Fé
16504,Los Saladillos,S3041XAC,Santa Fé
16505,Los Sembrados,S2447XAA,Santa Fé
16506,Los Tabanos Desvio Km 366,S3551XAU,Santa Fé
16507,Luciano Leiva,S3048XAE,Santa Fé
16509,Luis Palacios,S2142XAC,Santa Fé
16512,Maizales,S2119XAC,Santa Fé
16514,Mangore,S2445XAB,Santa Fé
16515,Manucho,S3023XAA,Santa Fé
16518,Maria Eugenia,S3072XAA,Santa Fé
16525,Marini,S2301XAE,Santa Fé
16526,Mascias,S3041XAE,Santa Fé
16529,Merceditas,S2725XAA,Santa Fé
16530,Miguel Escalada,S3046XAP,Santa Fé
16532,Miramar,S6106XAI,Santa Fé
16533,Mocovi,S3581XAE,Santa Fé
16537,Monte Flores,S2101XAA,Santa Fé
16538,Monte Oscuridad,S2349XAB,Santa Fé
16541,Moussy,S3561XAB,Santa Fé
16543,Mutchnik,S2313XAE,Santa Fé
16544,Ñandu,S3553XAI,Santa Fé
16545,Ñandubay,S3041XAD,Santa Fé
16546,Ñanducita,S3072XAB,Santa Fé
16547,Nare,S3046XAH,Santa Fé
16549,Nicanor E Molinas,S3563XAD,Santa Fé
16550,Nueva Italia,S3074XAA,Santa Fé
16551,Nueva Pompeya,S3014XAC,Santa Fé
16552,Nueva Ukrania,S3046XAI,Santa Fé
16554,Obraje Indio Muerto,S3589XAB,Santa Fé
16555,Obraje San Juan,S3589XAC,Santa Fé
16556,Ogilvie,S3551XAV,Santa Fé
16558,Ombu Norte,S3005XAH,Santa Fé
16559,Oratorio Morante,S2921XAB,Santa Fé
16560,Oroño,S2253XAB,Santa Fé
16561,Otto Bemberg,S2605XAA,Santa Fé
16562,Padre Pedro Iturralde,S3061XAJ,Santa Fé
16563,Paganini,S2152XAA,Santa Fé
16564,Paikin,S3046XAJ,Santa Fé
16565,Palacios,S2326XAB,Santa Fé
16566,Paraje 29,S3553XAE,Santa Fé
16567,Paraje Kilometro 12,S3550XAB,Santa Fé
16568,Paraje Tragnaghi,S3551XAP,Santa Fé
16569,Paso Vinal,S3080XAA,Santa Fé
16570,Paul Groussac,S3585XAD,Santa Fé
16571,Pavenhan,S3057XAB,Santa Fé
16574,Pedro Gomez Cello,S3054XAD,Santa Fé
16575,Pereyra Lucena,S2105XAC,Santa Fé
16578,Petronila,S3046XAD,Santa Fé
16582,Piñero,S2119XAD,Santa Fé
16583,Pino de San Lorenzo,S2200XAC,Santa Fé
16584,Piquete,S3000XAA,Santa Fé
16586,Pompeya,S3014XAD,Santa Fé
16587,Portalis,S3066XAE,Santa Fé
16588,Portugalete,S3071XAB,Santa Fé
16589,Potrero Guasuncho,S3589XAD,Santa Fé
16591,Pozo de los Indios,S3551XAQ,Santa Fé
16592,Presidente Roca,S2301XAD,Santa Fé
16595,Pueblo Abc,S3080XAE,Santa Fé
16597,Pueblo Candioti,S3000XAF,Santa Fé
16599,Pueblo Golondrina,S3551XAJ,Santa Fé
16600,Pueblo Kirston,S2202XAD,Santa Fé
16603,Pueblo Nuevo,S2124XAA,Santa Fé
16605,Pueblo Terragni,S2300XAA,Santa Fé
16606,Puente Colastine,S2242XAB,Santa Fé
16607,Puerto Aragon,S2246XAA,Santa Fé
16608,Puerto de San Lorenzo,S2200XAA,Santa Fé
16609,Puerto Gaboto,S2208XAA,Santa Fé
16611,Puerto Ocampo,S3580XAC,Santa Fé
16612,Puerto Piracua,S3516XAE,Santa Fé
16613,Puerto Piracuacito,S3592XAC,Santa Fé
16614,Puerto Reconquista,S3567XAC,Santa Fé
16616,Pujato Norte,S3080XAF,Santa Fé
16617,Rabiola,S2600XAE,Santa Fé
16621,Raquel,S2322XAB,Santa Fé
16622,Rastreador Fournier,S2605XAB,Santa Fé
16625,Recreo Sur,S3001XAL,Santa Fé
16626,Reina Margarita,S2309XAB,Santa Fé
16627,Reynaldo Cullen,S3020XAC,Santa Fé
16629,Rigby,S2255XAB,Santa Fé
16631,Rincon de Grondona,S2206XAB,Santa Fé
16632,Rincon de San Antonio,S3046XAE,Santa Fé
16633,Rincon de Tacurales,S2317XAA,Santa Fé
16634,Rincon del Pintado,S3080XAG,Santa Fé
16635,Rincon del Quebracho,S3025XAC,Santa Fé
16636,Rincon Norte,S3001XAT,Santa Fé
16637,Rincon Potreros,S3001XAU,Santa Fé
16638,Rio Salado,S3036XAD,Santa Fé
16639,Rivadavia,S3081XAC,Santa Fé
16640,Rodolfo Alcorta,S2115XAC,Santa Fé
16646,Ruinas Santa Fe la Vieja,S3001XAF,Santa Fé
16647,Runciman,S2611XAA,Santa Fé
16650,Saladero M Cabal,S3001XAX,Santa Fé
16653,San Alberto,S3565XAD,Santa Fé
16654,San Antonio de Obligado,S3587XAA,Santa Fé
16655,San Bernardo,S3048XAB,Santa Fé
16656,San Carlos,S6106XAH,Santa Fé
16662,San Estanislao,S2501XAA,Santa Fé
16668,San Geronimo,S2136XAA,Santa Fé
16670,San Guillermo,S3020XAD,Santa Fé
16675,San Joaquin,S3001XAG,Santa Fé
